Time,User full name,Affected user,Event context,Component,Event name,Description,Origin
"25/11/20, 11:55",anonfirstname53 anonlastname53,-,"Assignment: Assignment 2: Descriptives, Missing Data, Outliers",Assignment,Course module viewed,The user with id '165' viewed the 'assign' activity with course module id '640'.,
"25/11/20, 11:54",anonfirstname53 anonlastname53,-,Assignment: Assignment 3,Assignment,Course module viewed,The user with id '165' viewed the 'assign' activity with course module id '698'.,
"25/11/20, 11:54",anonfirstname53 anonlastname53,anonfirstname53 anonlastname53,Assignment: Assignment 3,Assignment,Feedback viewed,The user with id '165' viewed the feedback for the user with id '165' for the assignment with course module id '698'.,
"25/11/20, 11:54",anonfirstname53 anonlastname53,-,Assignment: Assignment 3,Assignment,The status of the submission has been viewed.,The user with id '165' has viewed the submission status page for the assignment with course module id '698'.,
"25/11/20, 11:54",anonfirstname53 anonlastname53,-,"Assignment: Assignment 2: Descriptives, Missing Data, Outliers",Assignment,Course module viewed,The user with id '165' viewed the 'assign' activity with course module id '640'.,
"25/11/20, 11:54",anonfirstname53 anonlastname53,-,"Assignment: Assignment 2: Descriptives, Missing Data, Outliers",Assignment,The status of the submission has been viewed.,The user with id '165' has viewed the submission status page for the assignment with course module id '640'.,
"25/11/20, 11:54",anonfirstname53 anonlastname53,-,Course: test_anon,Assignment,Course module instance list viewed,The user with id '165' viewed the instance list for the module 'assign' in the course with id '11'.,
"25/11/20, 11:54",anonfirstname53 anonlastname53,-,Course: test_anon,Feedback,Course module instance list viewed,The user with id '165' viewed the instance list for the module 'feedback' in the course with id '11'.,
"25/11/20, 11:53",anonfirstname53 anonlastname53,-,Course: test_anon,System,Course viewed,The user with id '165' viewed the course with id '11'.,
"25/11/20, 11:53",anonfirstname53 anonlastname53,-,Wiki: Knowledge base: Methods and Applications in Learning Analytics,Wiki,Course module viewed,The user with id '165' viewed the 'wiki' activity with course module id '649'.,
"25/11/20, 11:52",anonfirstname63 anonlastname63,-,Assignment: Assignment 1: Working with data,Assignment,Course module viewed,The user with id '175' viewed the 'assign' activity with course module id '623'.,
"25/11/20, 11:52",anonfirstname63 anonlastname63,anonfirstname63 anonlastname63,Assignment: Assignment 1: Working with data,Assignment,Feedback viewed,The user with id '175' viewed the feedback for the user with id '175' for the assignment with course module id '623'.,
"25/11/20, 11:52",anonfirstname63 anonlastname63,-,Assignment: Assignment 1: Working with data,Assignment,The status of the submission has been viewed.,The user with id '175' has viewed the submission status page for the assignment with course module id '623'.,
"25/11/20, 11:52",anonfirstname53 anonlastname53,-,Assignment: Assignment 1: Working with data,Assignment,Course module viewed,The user with id '165' viewed the 'assign' activity with course module id '623'.,
"25/11/20, 11:52",anonfirstname53 anonlastname53,anonfirstname53 anonlastname53,Assignment: Assignment 1: Working with data,Assignment,Feedback viewed,The user with id '165' viewed the feedback for the user with id '165' for the assignment with course module id '623'.,
"25/11/20, 11:52",anonfirstname53 anonlastname53,-,Assignment: Assignment 1: Working with data,Assignment,The status of the submission has been viewed.,The user with id '165' has viewed the submission status page for the assignment with course module id '623'.,
"25/11/20, 11:51",anonfirstname53 anonlastname53,-,Course: test_anon,System,Course viewed,The user with id '165' viewed the course with id '11'.,
"25/11/20, 11:50",anonfirstname63 anonlastname63,-,Assignment: Assignment 3,Assignment,Course module viewed,The user with id '175' viewed the 'assign' activity with course module id '698'.,
"25/11/20, 11:50",anonfirstname63 anonlastname63,anonfirstname63 anonlastname63,Assignment: Assignment 3,Assignment,Feedback viewed,The user with id '175' viewed the feedback for the user with id '175' for the assignment with course module id '698'.,
"25/11/20, 11:50",anonfirstname63 anonlastname63,-,Assignment: Assignment 3,Assignment,The status of the submission has been viewed.,The user with id '175' has viewed the submission status page for the assignment with course module id '698'.,
"25/11/20, 11:48",anonfirstname31 anonlastname31,-,Assignment: Assignment 3,Assignment,Course module viewed,The user with id '143' viewed the 'assign' activity with course module id '698'.,
"25/11/20, 11:48",anonfirstname31 anonlastname31,anonfirstname31 anonlastname31,Assignment: Assignment 3,Assignment,Feedback viewed,The user with id '143' viewed the feedback for the user with id '143' for the assignment with course module id '698'.,
"25/11/20, 11:48",anonfirstname31 anonlastname31,-,Assignment: Assignment 3,Assignment,The status of the submission has been viewed.,The user with id '143' has viewed the submission status page for the assignment with course module id '698'.,
"25/11/20, 11:48",anonfirstname56 anonlastname56,-,Course: test_anon,Assignment,Course module instance list viewed,The user with id '168' viewed the instance list for the module 'assign' in the course with id '11'.,
"25/11/20, 11:48",anonfirstname56 anonlastname56,-,Course: test_anon,System,Course viewed,The user with id '168' viewed the course with id '11'.,
"25/11/20, 11:48",anonfirstname31 anonlastname31,-,Course: test_anon,Assignment,Course module instance list viewed,The user with id '143' viewed the instance list for the module 'assign' in the course with id '11'.,
"25/11/20, 11:47",anonfirstname31 anonlastname31,-,Course: test_anon,System,Course viewed,The user with id '143' viewed the course with id '11'.,
"25/11/20, 11:47",anonfirstname51 anonlastname51,-,Assignment: Assignment 3,Assignment,Course module viewed,The user with id '163' viewed the 'assign' activity with course module id '698'.,
"25/11/20, 11:47",anonfirstname51 anonlastname51,anonfirstname51 anonlastname51,Assignment: Assignment 3,Assignment,Feedback viewed,The user with id '163' viewed the feedback for the user with id '163' for the assignment with course module id '698'.,
"25/11/20, 11:47",anonfirstname51 anonlastname51,-,Assignment: Assignment 3,Assignment,The status of the submission has been viewed.,The user with id '163' has viewed the submission status page for the assignment with course module id '698'.,
"25/11/20, 11:47",anonfirstname56 anonlastname56,anonfirstname56 anonlastname56,Assignment: Assignment 3,Assignment,Feedback viewed,The user with id '168' viewed the feedback for the user with id '168' for the assignment with course module id '698'.,
"25/11/20, 11:47",anonfirstname56 anonlastname56,-,Assignment: Assignment 3,Assignment,The status of the submission has been viewed.,The user with id '168' has viewed the submission status page for the assignment with course module id '698'.,
"25/11/20, 11:47",anonfirstname56 anonlastname56,-,Assignment: Assignment 3,Assignment,Course module viewed,The user with id '168' viewed the 'assign' activity with course module id '698'.,
"25/11/20, 11:47",anonfirstname51 anonlastname51,-,"Assignment: Assignment 2: Descriptives, Missing Data, Outliers",Assignment,Course module viewed,The user with id '163' viewed the 'assign' activity with course module id '640'.,
"25/11/20, 11:47",anonfirstname51 anonlastname51,-,"Assignment: Assignment 2: Descriptives, Missing Data, Outliers",Assignment,The status of the submission has been viewed.,The user with id '163' has viewed the submission status page for the assignment with course module id '640'.,
"25/11/20, 11:47",anonfirstname51 anonlastname51,-,Page: Assignment of Research Articles,Page,Course module viewed,The user with id '163' viewed the 'page' activity with course module id '648'.,
"25/11/20, 11:42",anonfirstname59 anonlastname59,-,Course: test_anon,System,Course viewed,The user with id '171' viewed the course with id '11'.,
"25/11/20, 11:39",anonfirstname73 anonlastname73,-,Assignment: Assignment 3,Assignment,Course module viewed,The user with id '185' viewed the 'assign' activity with course module id '698'.,
"25/11/20, 11:39",anonfirstname73 anonlastname73,anonfirstname73 anonlastname73,Assignment: Assignment 3,Assignment,Feedback viewed,The user with id '185' viewed the feedback for the user with id '185' for the assignment with course module id '698'.,
"25/11/20, 11:39",anonfirstname73 anonlastname73,-,Assignment: Assignment 3,Assignment,The status of the submission has been viewed.,The user with id '185' has viewed the submission status page for the assignment with course module id '698'.,
"25/11/20, 11:39",anonfirstname59 anonlastname59,-,Assignment: Assignment 3,Assignment,Course module viewed,The user with id '171' viewed the 'assign' activity with course module id '698'.,
"25/11/20, 11:39",anonfirstname59 anonlastname59,anonfirstname59 anonlastname59,Assignment: Assignment 3,Assignment,Feedback viewed,The user with id '171' viewed the feedback for the user with id '171' for the assignment with course module id '698'.,
"25/11/20, 11:39",anonfirstname59 anonlastname59,-,Assignment: Assignment 3,Assignment,The status of the submission has been viewed.,The user with id '171' has viewed the submission status page for the assignment with course module id '698'.,
"25/11/20, 11:39",anonfirstname48 anonlastname48,-,Assignment: Assignment 3,Assignment,Course module viewed,The user with id '160' viewed the 'assign' activity with course module id '698'.,
"25/11/20, 11:39",anonfirstname48 anonlastname48,anonfirstname48 anonlastname48,Assignment: Assignment 3,Assignment,Feedback viewed,The user with id '160' viewed the feedback for the user with id '160' for the assignment with course module id '698'.,
"25/11/20, 11:39",anonfirstname48 anonlastname48,-,Assignment: Assignment 3,Assignment,The status of the submission has been viewed.,The user with id '160' has viewed the submission status page for the assignment with course module id '698'.,
"25/11/20, 11:39",anonfirstname73 anonlastname73,anonfirstname73 anonlastname73,Course: test_anon,User report,Grade user report viewed,The user with id '185' viewed the user report in the gradebook.,
"25/11/20, 11:39",anonfirstname73 anonlastname73,-,Course: test_anon,System,Course viewed,The user with id '185' viewed the course with id '11'.,
"25/11/20, 11:39",anonfirstname12 anonlastname12,-,Course: test_anon,System,Course viewed,The user with id '124' viewed the course with id '11'.,
"25/11/20, 11:39",anonfirstname48 anonlastname48,-,Course: test_anon,System,Course viewed,The user with id '160' viewed the course with id '11'.,
"25/11/20, 11:39",anonfirstname12 anonlastname12,-,Assignment: Assignment 3,Assignment,Grading table viewed,The user with id '124' viewed the grading table for the assignment with course module id '698'.,
"25/11/20, 11:39",anonfirstname12 anonlastname12,-,Assignment: Assignment 3,Assignment,Course module viewed,The user with id '124' viewed the 'assign' activity with course module id '698'.,
"25/11/20, 11:39",anonfirstname12 anonlastname12,anonfirstname8 anonlastname8,Assignment: Assignment 3,Assignment,Grading form viewed,The user with id '124' viewed the grading form for the user with id '120' for the assignment with course module id '698'.,
"25/11/20, 11:39",anonfirstname12 anonlastname12,anonfirstname71 anonlastname71,Assignment: Assignment 3,Assignment,The submission has been graded.,The user with id '124' has graded the submission '531' for the user with id '183' for the assignment with course module id '698'.,
